pid,essay_type,essay,score,comments,millis
50119,angry,They are angry with me because they misunderstood what I said by projecting their own emotions onto it. I don't really care because the projection of their emotions onto fact is not my problem and something they need to figure out themselves. I'm annoyed about the situation because I thought more highly of them and I'm annoyed that they were too emotional and took things too personally to be objective and actually think about what was being said.,1.00,"Based on the participant's response, it seems that they display some characteristics of humility, but not all. They acknowledge that the person is angry due to a misunderstanding, which shows some level of self-awareness (B). However, they do not take any responsibility for the misunderstanding or express any desire to learn from the situation (C). Additionally, they seem to focus on their own feelings of annoyance and disappointment, rather than showing empathy or understanding for the other person's emotions (D). They also appear to view themselves as more rational and objective than the other person, which may indicate a lack of egalitarian beliefs (E). The participant does not seem to display a calm, accepting self-concept (A). Based on these observations, I would give the participant a composite score of 1. Score: 1.",14120
97837,angry,"They are angry with because they didn't like me trying to help them with a problem. They were struggling on something and I tried to help, but they didn't want my assistance. I felt sad because I just wanted to be useful.",1.00,"The participant demonstrates some characteristics of humility in their response. They show awareness of the other person's feelings and needs (D) and express sadness for not being able to help, indicating a level of empathy. However, the response does not provide enough information to assess the other characteristics of humility (A, B, C, and E). Based on the available information, I would give the participant a score of 1 for humility. Score: 1",17995
33691,angry,"My friend is angry with me. He gets mad at me sometimes over dumb things, like when I told him it bothered me when he no-showed to our plans to work out. I'm frustrated with the situation and try to talk it out. He probably tries to avoid it, so I let him explain why he's mad and just get past it. With some time, we won't be mad anymore, and things will be fine.",3.00,"The participant demonstrates some aspects of humility in their response. They show awareness of their own feelings (A) and are open to letting their friend explain their perspective (C). They also seem to value their friendship and are willing to move past the conflict (D). However, the participant does not explicitly acknowledge their own weaknesses or take responsibility for any mistakes (B), and there is no clear indication of egalitarian beliefs (E). Based on these observations, I would give the participant a composite score of 3 out of 5. Score: 3",10081
90693,angry,They are angry at me because I did something wrong. I might have said or done something insensitive or hurtful to them. I feel bad and upset at myself. I feel determined to not do the same mistake again.,2.00,"Based on the participant's response, they display some characteristics of humility. They acknowledge their mistake and take responsibility for it (Characteristic B). They also express a desire to learn from their mistake and not repeat it, showing openness to personal growth (Characteristic C). However, the response does not provide enough information to assess the other characteristics of humility. Therefore, I would give the participant a composite score of 2 out of 5. Score: 2",6281
44692,angry,"They are angry because it doesn't seem like I put in the effort to reinforce our friendship or show my love for them. I feel that they are right to be mad, because I often struggle with my priorities even though I have immense love for my friends and family. I just can't always keep my promise of putting them before myself or education.",3.00,"The participant demonstrates humility through their response. They acknowledge their weaknesses and deficiencies in maintaining relationships (Characteristic A), and they accept responsibility for their mistakes without exaggerating their actions (Characteristic B). They also show openness to receiving negative feedback and growing from it (Characteristic C). However, the response does not provide enough information to assess their awareness and appreciation for others (Characteristic D) or their egalitarian beliefs (Characteristic E). Based on the available information, I would give them a score of 3 out of 5. Score: 3",8201
56658,angry,"They are angry with me because I made a mistake, like leaving something on the stove and it burning and stinking up the house. I feel ashamed and stupid because I couldn't remember to turn off the stove and I wasn't smart enough to write myself a note to turn it off when I was done. I also feel like I need to do something to earn them back. For instance, maybe I will do extra chores, be more considerate than usual, or give them lots of compliments in the next week.",3.00,"The participant demonstrates some aspects of humility in their response. They acknowledge their mistake (A) and take responsibility for it (B). They express a desire to make amends and be more considerate in the future (C). However, the participant's self-deprecating language may indicate a lack of calm, accepting self-concept (A) and a tendency to self-debase (B). There is not enough information to assess their awareness of and appreciation for others (D) or their egalitarian beliefs (E). Based on the available information, I would give this participant a composite score of 3. Score: 3",24810
50327,angry,"If someone is angry with me, it would probably be because I said something to upset them accidentally, and I may have said something in a bad way, or interpreted something wrongly. I typically am pretty non confrontational, because I don't like it when people are mad with me. When someone is angry with me, I usually feel really guilty and upset, and I usually argue back. I usually feel a mix of anger and guilt when someone is angry with me, and I usually either fight back tears or cry.",3.00,"The participant demonstrates some characteristics of humility in their response. They show awareness of their weaknesses and deficiencies (A) by acknowledging that they may have said something to upset the other person accidentally. They also perceive themselves clearly (B) by admitting that they may have interpreted something wrongly. The participant shows some openness to discovering new insights about themselves (C) by recognizing that they may have made a mistake. However, they do not explicitly mention any appreciation for other people (D) or egalitarian beliefs (E) in their response. Based on the given characteristics, I would rate this participant's humility as follows:

Score: 3",10022
88304,angry,They are angry with me because I didn't do my work well and caused trouble. I feel ashamed and wanted to explain but I don't have excuses.,2.00,"The participant's response demonstrates some aspects of humility. They acknowledge their mistake and take responsibility for it (Characteristic B), and they express feelings of shame, which suggests that they are open to recognizing their own deficiencies (Characteristic A). However, the response does not provide enough information to assess their openness to new insights (Characteristic C), awareness of and appreciation for others (Characteristic D), or egalitarian beliefs (Characteristic E). Based on the available information, I would give the participant a score of 2 out of 5. Score: 2",8478
78074,angry,"If someone is angry with me, it is probably because of something that I forgot to do or because I didn't think before I did/said something. Either that or I made them angry by calling them out on something or starting an argument. The way I feel about the situation would depend on how close I am with the person and how long I think it will be until they stop being angry at me. Like if it was my sister, I probably wouldn't care very much because I know she loves me and we will get over it soon. If I did something wrong to a stranger that I might not talk to again, I would probably be pretty upset because that would be the thing they think of when they think of me forever.",2.00,"The participant demonstrates some aspects of humility in their response. They acknowledge their own weaknesses and deficiencies, such as forgetting to do something or not thinking before speaking (Characteristic A). They also seem to accept responsibility for their mistakes, as they recognize that their actions may have led to someone being angry with them (Characteristic B). However, the participant does not explicitly mention being open to learning from their mistakes or receiving negative feedback (Characteristic C). They do show some awareness of other people's feelings, but it is limited to their own relationship with the person and how long the anger might last (Characteristic D). There is no clear indication of egalitarian beliefs in their response (Characteristic E).

Based on the available information, the participant demonstrates some humility but not to a high degree. Score: 2.",16588
75100,angry,"If someone were angry with me, it would be because I am oblivious to a problem and have neglected to provide a solution. They would have been led to be angry by my inaction that is causing them to suffer. I would feel guilty and defensive at the same time because I know that their feelings ought to be recognized. I would be compelled to say that I cannot be responsible for their happiness, but deep down I would know that I am just trying to feel better about myself by putting them down.",2.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their own weaknesses and deficiencies (A) by admitting that they can be oblivious to problems and neglectful in providing solutions. They also show a level of self-awareness (B) by recognizing that their inaction might cause suffering to others and that they might feel guilty and defensive in such situations. However, the participant does not explicitly mention openness to new insights (C), awareness of and appreciation for others (D), or egalitarian beliefs (E). Based on the available information, I would give this participant a composite score of 2 out of 5. Score: 2",9563
29235,angry,They are probably angry at me for not doing something right. I must have messed up by not being careful enough. I would feel saddened by the situation of someone being mad at me.,2.00,"The participant demonstrates some humility in their response. They acknowledge the possibility of making a mistake (A) and accept responsibility for it (B). However, the response does not provide enough information to assess their openness to new insights (C), awareness of and appreciation for others (D), or egalitarian beliefs (E). Based on the available information, I would rate the participant's humility as follows: Score: 2",7813
35913,angry,"I imagine someone being angry with me because I can be forgetful and irresponsible. I imagine myself not showing up to an important event I committed to earlier, or forgetting that I had to help them with a task hey cannot do alone. I would feel very guilty and understand why they are angry with me. I would be disappointed in myself, and I would try to find a way to make it up to them.",4.00,"The participant demonstrates humility through their response. They show awareness of their weaknesses and deficiencies (A) by admitting that they can be forgetful and irresponsible. They also perceive themselves clearly, accepting responsibility for their mistakes (B), as they mention feeling guilty and understanding why the person is angry with them. The participant is open to discovering new insights about themselves (C) and shows awareness of and appreciation for other people (D) by expressing disappointment in themselves and wanting to make it up to the person they let down. However, there is not enough information to determine if the participant has egalitarian beliefs (E). 

Score: 4",9208
48548,angry,"I tend to spend a lot of time in my thoughts and as a result tune out from the world around me. This sometimes results in me forgetting to reply to texts or messages, or being hard to reach. I think that can be sort of frustrating for the people around me. I would feel bad and actively try to do better.",2.50,"The participant demonstrates some characteristics of humility in their response. They show awareness of their weaknesses and deficiencies (A) by acknowledging their tendency to tune out from the world around them and how it can be frustrating for others. They also accept responsibility for their mistakes (B) and express a desire to improve their behavior. The participant does not explicitly mention openness to new insights (C), awareness of others' contributions (D), or egalitarian beliefs (E). However, their willingness to improve suggests some openness to learning. Based on the available information, I would give the participant a score of 2.5 out of 5 for humility. Score: 2.5",9846
66044,angry,"I imagine this person is angry with me because I had said something about them behind their back. I do not do this often unless I feel really comfortable with the person I am disclosing this information to, but if they had gone on to tell the person I was talking about what I had said I could see that leading to someone being angry. I would feel horrible about it, because i never feel good talking about someone behind their back, but when I do it is usually out of necessity because I feel I could not talk to the person outright without ruining our relationship.",3.00,"The participant demonstrates some humility in their response. They acknowledge their mistake of talking about someone behind their back (A) and express feeling horrible about it (B). They also show some openness to understanding why the person would be angry with them (C). However, the participant does not mention the contributions of others or show awareness of other people's feelings (D), and there is no clear indication of egalitarian beliefs (E). Based on the given characteristics, I would rate the participant's humility as follows:

Score: 3",8198
33874,angry,Someone is angry with me because I wasn't 100% listening to them and they're frustrated with me and I'm frustrated with them. Perhaps we're having a serious conversation and I'm not listening to them fully and they're frustrated over the fact that I'm not understanding what they're trying to tell me because I'm not listening fully. I'm upset at the situation because I'm frustrated because they're upset with me and I want to try and solve the problem by hearing them out and engaging with them fully.,3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their mistake of not listening fully (A) and accept responsibility for the other person's frustration (B). They also express a desire to solve the problem by hearing the other person out and engaging with them fully, showing awareness of and appreciation for the other person's feelings (D). However, the response does not provide enough information to assess their openness to discovering new insights (C) or their egalitarian beliefs (E). Based on the available information, I would give the participant a composite score of 3 out of 5. Score: 3",10808
94972,angry,"They are angry with me for being too picky and anal about meaningless things in my life. I struggle with obsessive-compulsive disorder and as a result I can't relax or even function when things are not exactly as my brain wants them to be. This applies primarily to my home life, where I insist that every single item is perfectly in its place and free of dust (among other habits). This is often frustrating for people I interact with because they feel like they're walking on eggshells when I'm constantly obsessing over things being perfect. I also sometimes lash out at people if they're not meeting my OCD expectations. I feel self-conscious about this and I understand why they'd be angry about it, but I also recognize that I can't help it and it's something that I'm working on but will take a lot of time.",3.00,"The participant demonstrates some aspects of humility in their response. They show awareness of their weaknesses and deficiencies (A) and accept responsibility for their mistakes (B). They also express understanding of why others might be angry with them and acknowledge that they are working on improving themselves (C). However, there is not enough information to determine if they show appreciation for other people (D) or have egalitarian beliefs (E). Based on the available information, I would give the participant a score of 3 out of 5 for humility. Score: 3",8594
53878,angry,"They are angry at me because I said something mean to them that I shouldn't have said. I called them something as a joke, but they got offended. I feel guilty about the situation and wish I could take back my words.",3.00,"The participant demonstrates some humility in their response. They acknowledge their mistake (A) and take responsibility for it (B). They also express guilt and a desire to make amends, showing awareness of the other person's feelings (D). However, the response does not provide enough information to assess their openness to new insights (C) or their egalitarian beliefs (E). Based on the available information, I would give the participant a score of 3 out of 5. Score: 3",13483
48958,angry,"If someone were angry with me, it could be related to an action that I did that was maybe thinking of just myself. Considering only myself would be harmful to others and may make them feel left out, sad, angry, confused, etc. I would feel very sad and guilty if someone were angry at me and would want to do whatever I could to fix it.",4.00,"The participant demonstrates humility through their response. They acknowledge that their actions may have been self-centered and could have caused harm to others (Characteristic A). They also show a willingness to accept responsibility for their mistakes (Characteristic B). The participant expresses a desire to fix the situation, indicating openness to learning and growth (Characteristic C). They show awareness of and concern for the feelings of others (Characteristic D). However, there is not enough information to assess their egalitarian beliefs (Characteristic E). Based on the available information, I would rate this participant's humility as follows:

Score: 4",9610
28512,angry,Someone is angry with me right now so I will just describe this situation. My best friend is angry with me for reaching out to her ex-boyfriend. I reached out to him because I was worried about her and knew that a lot of her sadness stemmed from him. I feel that it is a dumb reason to be angry with me because I had her best interests at heart and I came forward and told her instead of keeping it a secret.,2.00,"The participant demonstrates some humility in their response. They show awareness of their actions and the impact it had on their friend (Characteristic D). They also accept responsibility for their actions and do not try to exaggerate the situation (Characteristic B). However, the participant does not seem to be open to discovering new insights or receiving negative feedback, as they believe their friend's anger is a ""dumb reason"" (Characteristic C). There is not enough information to assess Characteristics A and E. Based on the available information, I would give this participant a score of 2 out of 5 for humility. Score: 2",16655
56571,angry,"If someone were angry with me, it would probably be because I crossed a boundary with them, like if I said something about someone that I didn't realize was harmful to another person and they found out about it. I try really hard to prevent situations like this so it would make me very nervous. I would feel very guilty and upset, and if the situation were serious enough, I would probably feel scared about talking with that person again.",2.00,"Based on the participant's response, they display some characteristics of humility. They acknowledge that they could make a mistake and cross a boundary, showing awareness of their weaknesses (A). They also express guilt and concern for the other person's feelings, indicating an appreciation for others (D). However, the response does not provide enough information to assess their ability to perceive themselves clearly (B), openness to new insights (C), or egalitarian beliefs (E). Therefore, I would give this participant a composite score of 2 out of 5. Score: 2.",9379
55214,angry,"Ugh my boss is angry that I don't have research results or I am not completing tasks quick enough or well enough. My boss has been pretty disappointed with my research performance since I began this job, as I've never been able to get an experiment to reflect the expected results well. I'm really disappointed in myself for this too, especially since becoming lab manager and feeling like my research has taken a back seat to the needs of my co-workers and administrative work.",3.00,"The participant demonstrates some humility in their response. They acknowledge their weaknesses and deficiencies in their research performance (A), and they accept responsibility for their mistakes (B). They also show awareness of and appreciation for their co-workers, recognizing that their research has taken a back seat to the needs of others (D). However, there is not enough information to assess their openness to new insights (C) or their egalitarian beliefs (E). Based on the available information, I would give this participant a score of 3 out of 5. Score: 3",8633
24883,angry,"I guess my responses to this would differ based on if this is a strong tie or a weak tie. If its a weak tie I'd feel bad, but I probably wouldn't notice they're angry at me unless they say it. Strong ties are easier to notice; my mom is constantly angry at me if I don't act in an 'appropriate' way or say things which are not conductive to acting in an appropriate way. Usually I feel annoyed because when I say things in private, its not because I mean to act on them, I just want an outlet for irritation. In short, unless someone tells me they're angry, I won't know why they're angry, and will probably feel a bit awkward but not care too much unless I'm really in the wrong.",2.00,"Based on the participant's response, they show some level of awareness of their own behavior and its impact on others (Characteristic B). They also seem to be open to the possibility that they might be in the wrong, which indicates a willingness to learn and grow from their mistakes (Characteristic C). However, the participant does not explicitly express appreciation for others or show a strong sense of egalitarian beliefs (Characteristics D and E). Additionally, they do not clearly demonstrate a calm and accepting self-concept (Characteristic A). Taking these factors into account, I would give the participant a composite score of 2, indicating a moderate level of humility. Score: 2.",18161
64326,angry,Someone would be angry with me for going out of my way to do something. People who are close to me always warn me of this. It makes me re-assess my thinking but ultimately proceeding with more caution in the future. I would continue to do the same actions but with heightened awareness.,2.00,"The participant demonstrates some aspects of humility in their response. They acknowledge that people close to them have warned them about their actions, which shows a level of self-awareness and openness to feedback (Characteristic C). They also mention reassessing their thinking and proceeding with more caution in the future, indicating a willingness to learn and grow from their experiences (Characteristic C). However, the response does not provide enough information to assess the other characteristics of humility (A, B, D, and E). Based on the available information, I would give the participant a score of 2 out of 5 for humility. Score: 2",8892
28441,angry,"If someone was angry at me, I feel like it would be because I didn't word something right way. I also think I might've upset their feelings by being passive aggressive or something of the sorts because sometimes I don't realize that I am being that. I don't think it would have been something I did but rather something I said because I can be emotional when talking sometimes and maybe say something I don't mean. If someone is angry with me, then I would hate being in that situation and feel angry with myself as well.",3.00,"The participant demonstrates some characteristics of humility in their response. They show awareness of their weaknesses and deficiencies (A) by admitting that they might have said something wrong or been passive aggressive. They also seem to perceive themselves clearly (B) by acknowledging that they can be emotional when talking and might say something they don't mean. The participant appears to be open to discovering new insights about themselves (C) as they recognize their potential mistakes in communication. However, the response does not provide enough information to assess their awareness of and appreciation for other people (D) or their egalitarian beliefs (E). Based on the available information, I would give the participant a composite score of 3 out of 5. Score: 3",18129
97263,angry,"They are angry at me because of something I said to offend them. A remark I made was taken personally and that led them to be angry with me. This makes me feel incredibly guilty because I did not intentionally say something to hurt their feelings, oftentimes it has nothing to do with them. Until, they mention their feelings being hurt I have no idea that they took it personally.",2.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their mistake in making a remark that offended the other person (Characteristic B) and express guilt for unintentionally hurting their feelings, showing sensitivity to the needs and feelings of others (Characteristic D). However, the response does not provide enough information to assess the participant's self-concept, openness to new insights, or egalitarian beliefs. Based on the available information, I would give the participant a score of 2 out of 5 for humility. Score: 2",8124
20932,angry,They are angry with me because I messed up and didn't consider all the factors in a particular situation. I was caught up in my plans in the moment and didn't think of what they're really going through. I feel really bad and can't believe that I didn't react in a more empathetic manner because this feels unlike me,4.00,"The participant demonstrates humility in their response. They acknowledge their mistake (A) and take responsibility for it (B). They express regret for not being more empathetic, indicating a willingness to learn from the situation (C). The participant also shows awareness of the other person's feelings (D). However, there is not enough information to determine if they hold egalitarian beliefs (E). Based on the available information, I would give the participant a score of 4 out of 5. Score: 4",6935
26204,angry,"Someone is angry at me either because I either showed up late, forgot to do something, or neglected to do something. They are angry because they think that I am disrespecting them and do not value their time. I feel upset at myself for messing up, and probably a little angry at them too because I want to deflect some of the negative emotions I am feeling about myself onto them. However, I probably realize that this anger towards them is irrational and try not to act on it.",3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their weaknesses and deficiencies (A) by admitting that they may have shown up late, forgotten to do something, or neglected to do something. They also show a clear perception of themselves (B) by accepting responsibility for their mistakes and recognizing their own negative emotions. The participant does not explicitly mention openness to new insights (C), awareness of others (D), or egalitarian beliefs (E). However, they do show some sensitivity to the feelings of the person who is angry with them. Overall, the participant displays a moderate level of humility. Score: 3",22306
78541,angry,"Someone is probably angry with me because I left things unsaid or didn't communicate well. I think that is something I really don't like about myself and struggle with, and I know other people in my life have felt frustrated with me about that too. I have trouble having hard/vulnerable conversations with people, and sometimes just push away instead of having them, which makes the situation even worse.",4.00,"The participant demonstrates humility through their response. They show awareness of their weaknesses and deficiencies (A) by acknowledging their struggle with communication and its impact on others. They also perceive themselves clearly (B), accepting responsibility for their mistakes and not exaggerating their self-image. The participant remains open to discovering new insights about themselves (C), as they recognize the need for improvement in their communication skills. They show awareness of and appreciation for other people (D) by acknowledging the frustration their actions may cause others. However, there is not enough information to assess their egalitarian beliefs (E). 

Score: 4",8955
48848,angry,"Someone is angry with me because I let them down or had to cancel a plan. I tend to do too many things at once and cannot fit everything into my schedule that I think I can. I am trying to work on balance and saying no. It makes me feel extremely upset because I am trying to do everything and be there for everyone, but there is not enough time.",2.00,"The participant demonstrates some aspects of humility in their response. They acknowledge their weaknesses and deficiencies in time management (Characteristic A) and take responsibility for their mistakes, such as letting someone down or canceling a plan (Characteristic B). However, the participant does not explicitly mention openness to discovering new insights or receiving negative feedback (Characteristic C), nor do they show awareness of or appreciation for other people's contributions to their success (Characteristic D). There is also no mention of egalitarian beliefs (Characteristic E). Based on the response, the participant exhibits some humility, but not to a great extent. Score: 2",10139
75835,angry,"I'm going to use a situation that is similar to what I've been experiencing lately. I likely have someone angry with me because I have a position of ""power"" and they don't, or I'm not doing what they would like me to do. The person either wants to have the power that I have in my leadership position or they think that they would do something different than what I'm doing. This makes me feel upset, for I'm doing my best to do my best for the given organization.",2.00,"The participant's response shows some aspects of humility but not all. They acknowledge that someone might be angry with them due to their position of power, which could be seen as an awareness of their own weaknesses or deficiencies (A). However, they do not explicitly mention any personal mistakes or take responsibility for the situation (B). The participant does not mention any openness to learning from the situation or receiving feedback (C). There is no clear indication of appreciation for other people's contributions or sensitivity to their feelings (D). Lastly, the participant does not express any egalitarian beliefs (E). Overall, the response shows some humility, but it is limited. Score: 2",9504
63965,angry,"I'm not sure why they would be angry with me in this scenario. If the intent is to think of reasons why someone is usually angry with me, I would say it is because I can be a little overly timid and/or nervous in some situations, and it can be annoying for others. I would probably feel a little nervous about the other person being angry with me, but it would probably depend on the specific situation. Without a more specific scenario, I'm not sure I could really expect how I would feel other than a little nervous/apprehensive.",1.00,"The participant demonstrates some aspects of humility in their response. They acknowledge their own weaknesses, such as being overly timid or nervous, which aligns with characteristic A. They also seem to have a calm and accepting self-concept, as they do not express excessive distress about their weaknesses. However, the response does not provide enough information to assess the other characteristics of humility, such as openness to new insights, awareness of others, or egalitarian beliefs. Based on the available information, I would give this participant a score of 1 out of 5 for humility. Score: 1",9584
10965,angry,"They are angry with me for prioritizing my school and work over the rest of my life. I try to keep things balanced, but from time to time I slip. When this happens, I can get really stressed out and anxious and that can effect the space between me and the other people in my life.",2.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their weaknesses and deficiencies (A) by admitting that they sometimes struggle to balance their priorities and that this can affect their relationships. They also show a level of self-awareness (B) by recognizing the impact of their actions on others. However, the response does not provide enough information to assess their openness to new insights (C), awareness of and appreciation for others (D), or egalitarian beliefs (E). Based on the available information, I would give this participant a score of 2 out of 5 for humility. Score: 2",10014
73177,angry,"They are angry with me for not truthfully communicating my feelings. This has happened to me in the past, in multiple situations, where I try to appease a situation and I end up making it worse. The other person is angry because I will not open up to them and I end up pushing them away. In this situation, I feel sad because in my attempt to do something I thought was good and avoiding a difficult conversation, I made the situation worse and upset the other person. I feel guilty and angry with myself for making the other person mad.",3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their weaknesses and deficiencies (A) by admitting that they have not truthfully communicated their feelings and that this has happened in multiple situations. They also show a clear perception of themselves (B) by accepting responsibility for their mistakes and recognizing the consequences of their actions. The participant expresses sadness and guilt (C), which suggests that they may be open to learning from this experience and growing from it. However, there is not enough information to assess their awareness of and appreciation for other people (D) or their egalitarian beliefs (E). Based on the available information, I would give this participant a score of 3 out of 5 for humility. Score: 3",24354
94204,angry,"I think they are angry with me because I am not taking my responsibility of my work. This can happen if the work I am doing is not interesting to me. In this case, I tend to be very lazy. I would feel embarrassed and keep finding excuses.",2.00,"The participant demonstrates some humility in their response. They acknowledge their weakness in not taking responsibility for their work and admit to being lazy when the work is not interesting to them (Characteristic A). They also show some self-awareness by recognizing that they tend to find excuses in such situations (Characteristic B). However, the response does not provide enough information to assess their openness to new insights, their awareness of others, or their egalitarian beliefs (Characteristics C, D, and E). Based on the available information, I would give the participant a score of 2 out of 5 for humility. Score: 2",11618
94842,angry,If someone is angry with me it is most likely because I acted distant or passive aggressive. If there's a quarrel or a negative situation usually I would withdraw and because of that might lead them to be passive aggressive. It would make me regret the situation and how I handled it.,2.00,"The participant demonstrates some awareness of their weaknesses and deficiencies (A), as they recognize that their distant or passive-aggressive behavior may have contributed to the anger of the other person. They also show some acceptance of responsibility for their actions (B). However, the participant does not provide enough information to assess their openness to new insights (C), awareness of and appreciation for others (D), or egalitarian beliefs (E). Based on the available information, I would rate this participant's humility as follows: Score: 2",8957
95113,angry,"Most of the time when people are angry with me, it is because of my lack of communication. For example, I often pull away in stressful situations and block out the person I love. This usually leads to them being angry although, those who really know/love me most do not approach situations like this with anger. My feelings in response to this is always bad; I am unaware when I am doing it so once someone expresses anger I feel very apologetic, guilty, and overall depressed.",3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their weakness in communication (A) and take responsibility for their actions that lead to others being angry with them (B). They also show awareness of how their actions affect others (D). However, there is not enough information to assess their openness to new insights (C) or their egalitarian beliefs (E). Based on the available information, I would give the participant a score of 3 out of 5 for humility. Score: 3",8358
13663,angry,"Someone is angry with me because it is hard for me to prioritize things in my life, whether it be friends, school, family, etc. They are angry with me because of this because I've spent too much time not having my priorities in line that I have neglected one, or many aspects of my life to nurture another. I can understand this situation and I am also angry at myself because of this",3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge their weakness in prioritizing aspects of their life (A) and take responsibility for the consequences of their actions (B). They also show an understanding of the situation and express anger at themselves, suggesting openness to self-improvement (C). However, the response does not provide enough information to assess their awareness and appreciation of others (D) or their egalitarian beliefs (E). Based on the available information, I would give the participant a composite score of 3 out of 5. Score: 3",9090
96553,angry,"I think the times people become most angry with are when I hold to strongly to certain beliefs, and I come off as stubborn an unyielding. It is possible that I chose to do a specific thing, such as work, rather than do something that the other person wanted, which upset them. I am often overwhelmed in situations like this because I can only do what I believe is right and there is only so much time to fill with all of the things you care about. Thinking about this situation is making me stressed.",2.00,"The participant demonstrates some level of humility in their response. They acknowledge their own weaknesses, such as being stubborn and unyielding (Characteristic A). They also show some level of self-awareness and responsibility for their actions, as they recognize that their choices may have upset the other person (Characteristic B). However, the participant does not explicitly mention openness to new insights, appreciation for others, or egalitarian beliefs (Characteristics C, D, and E). Based on the provided information, I would give this participant a score of 2 out of 5 for humility. Score: 2.",10609
21424,angry,"I am unsure why they are angry with me, likely because I assumed something incorrectly or misspoke. I likely said something in a way that didn't come out correctly in tone or using the right phrasing and didn't pause to think before I did or said. I very much dislike when people are angry at me because I feel sad and like I have let someone down. It makes me angry at myself that I couldn't have mitigated the situation.",3.00,"The participant demonstrates some characteristics of humility in their response. They acknowledge the possibility of making a mistake (A) and show a willingness to accept responsibility for their actions (B). They also express concern for the feelings of the person who is angry with them (D). However, the response does not provide enough information to assess their openness to new insights (C) or their egalitarian beliefs (E). Based on the available information, I would give this participant a composite score of 3 out of 5. Score: 3",7844
88285,angry,"The person is angry with me because they misunderstood my intentions in an interaction we had. I did some sort of action that in my mind was showing respect for the person or simply living my life in the way that I do, and it was misinterpreted as having malicious intent or being exclusionary. I would feel very sad about this and partially offended for not receiving the benefit of the doubt from the person. I would be unsure about how to move forward in the relationship with the person for fear of re-occurrence of the situation.",2.00,"The participant's response shows some aspects of humility, but not all. They demonstrate awareness of their own actions and the possibility of being misunderstood (Characteristic B). They also express concern for the relationship and fear of re-occurrence, indicating some sensitivity to the feelings of others (Characteristic D). However, the response does not provide enough information to assess their self-concept, openness to new insights, or egalitarian beliefs (Characteristics A, C, and E). Based on the available information, I would give the participant a score of 2 out of 5. Score: 2",18480
92655,angry,"They're probably angry because they feel as though something I have done or said to them has disrupted and devalued them in some way. I was upset with something else when they were talking to me, and because of that I said something to them that I would have otherwise not said. I feel guilty and ashamed because I lashed out at someone, and wasn't able to control my emotions. I don't like lashing out at people who haven't done anything to me, but are just there at the wrong time.",4.00,"The participant demonstrates humility in several aspects. They show awareness of their weaknesses and deficiencies (A) by admitting that they lashed out due to their inability to control their emotions. They also perceive themselves clearly and accept responsibility for their mistakes (B), as they acknowledge that their actions were the cause of the other person's anger. The participant is open to discovering new insights about themselves (C), as they express guilt and shame for their behavior, which suggests a willingness to learn and grow from the situation. They also show awareness of and appreciation for the other person (D), recognizing that the other person did not deserve to be treated that way. However, there is not enough information to determine if the participant has egalitarian beliefs (E). Based on the available information, the participant demonstrates humility in four out of the five characteristics. Score: 4",15045
79764,angry,"A reason someone could be angry with me is because of how I am easy to be negatively influenced by situations around me. When something unfortunate happens, I oftentimes will act to the stressor and become agitated or annoyed as well and this could cause anger from others as my mood would negatively affect them as well. I feel that they are justified to be angry about how I am reacting and so I will let myself calm down first and apologize or talk it out accordingly.",4.00,"Based on the participant's response, they demonstrate some characteristics of humility. They acknowledge their weakness in being negatively influenced by situations (A) and accept responsibility for their reactions (B). They also show awareness of how their actions affect others (D) and are willing to apologize or talk it out (C). However, there is not enough information to determine their egalitarian beliefs (E). 

Score: 4",8227
